No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
128,ケンタロスP,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
128,ケンタロスP,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
128,ケンタロスP,いばる,ノーマル,変化,0,85,16,,相手の攻撃を2段階上げこんらん状態にする。,2026/4/10,
128,ケンタロスP,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
128,ケンタロスP,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
128,ケンタロスP,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
128,ケンタロスP,フレアドライブ,ほのお,物理,120,100,16,1,相手に与えたダメージの1/3を自分も受ける。10%の確率で相手をやけど状態にする。使うとこおり状態が治る。,2026/4/10,
128,ケンタロスP,やけっぱち,ほのお,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
128,ケンタロスP,ニトロチャージ,ほのお,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
128,ケンタロスP,オーバーヒート,ほのお,特殊,130,90,8,1,自分の特攻を2段階下げる。,2026/4/10,
128,ケンタロスP,だいもんじ,ほのお,特殊,110,85,8,1,10%の確率で相手をやけど状態にする。,2026/4/10,
128,ケンタロスP,かえんほうしゃ,ほのお,特殊,90,100,16,1,10%の確率で相手をやけど状態にする。,2026/4/10,
128,ケンタロスP,ほのおのうず,ほのお,特殊,35,85,16,1,相手をバインド状態にする。,2026/4/10,
128,ケンタロスP,おにび,ほのお,変化,0,85,16,,相手をやけど状態にする。,2026/4/10,
128,ケンタロスP,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
128,ケンタロスP,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
128,ケンタロスP,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/4/10,
128,ケンタロスP,メガホーン,むし,物理,120,85,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
128,ケンタロスP,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
128,ケンタロスP,すなあらし,いわ,変化,0,-,8,,5ターンの間すなあらし状態にする。,2026/4/10,
128,ケンタロスP,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロスP,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ドリルライナー,じめん,物理,80,95,12,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
128,ケンタロスP,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
128,ケンタロスP,じだんだ,じめん,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
128,ケンタロスP,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロスP,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,
128,ケンタロスP,ボディプレス,かくとう,物理,80,100,12,1,この技は攻撃ではなく、防御の数値でダメージが決まる。,2026/4/10,
128,ケンタロスP,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
128,ケンタロスP,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/4/10,
128,ケンタロスP,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
128,ケンタロスP,のろい,ゴースト,変化,0,-,12,,自分のHPを最大HPの1/2減らし、相手をのろい状態にする。ゴーストタイプ以外の場合、自分の素早さを1段階下げて、攻撃・防御を1段階上げる。,2026/4/10,
128,ケンタロスP,げきりん,ドラゴン,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロスP,うっぷんばらし,あく,物理,75,100,8,1,使ったターンに自分の能力が下がっている場合威力が2倍になる,2026/4/10,
128,ケンタロスP,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
128,ケンタロスP,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
128,ケンタロスP,アイアンヘッド,はがね,物理,80,100,16,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,スマートホーン,はがね,物理,70,-,12,1,相手に必ず命中する。,2026/4/10,
128,ケンタロスP,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
128,ケンタロスP,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロスP,レイジングブル,ノーマル,物理,90,100,12,1,自分のフォルムによって技のタイプが変わる。相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
128,ケンタロスP,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
128,ケンタロスP,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
128,ケンタロスP,がむしゃら,ノーマル,物理,,100,8,,相手の残りHPから自分の残りHPを引いた数値のダメージを与える。相手のHPが自分のHP以下なら失敗する。,2026/4/10,
128,ケンタロスP,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,さわぐ,ノーマル,特殊,90,100,12,1,自分はさわぐ状態になる。,2026/4/10,
128,ケンタロスP,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
128,ケンタロスP,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
128,ケンタロスP,いばる,ノーマル,変化,0,85,16,,相手の攻撃を2段階上げこんらん状態にする。,2026/4/10,
128,ケンタロスP,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
128,ケンタロスP,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
128,ケンタロスP,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
128,ケンタロスP,ウェーブタックル,みず,物理,120,100,12,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
128,ケンタロスP,アクアブレイク,みず,物理,85,100,12,1,20%の確率で相手の防御を1段階下げる。,2026/4/10,
128,ケンタロスP,アクアジェット,みず,物理,40,100,20,1,必ず先制できる。(優先度+1),2026/4/10,
128,ケンタロスP,ハイドロポンプ,みず,特殊,110,80,8,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,なみのり,みず,特殊,90,100,16,1,水中状態の相手には威力が2倍になる。,2026/4/10,
128,ケンタロスP,みずのはどう,みず,特殊,60,100,20,1,20%の確率で相手をこんらん状態にする。,2026/4/10,
128,ケンタロスP,ひやみず,みず,特殊,50,100,20,1,相手の攻撃を1段階下げる。,2026/4/10,
128,ケンタロスP,うずしお,みず,特殊,35,85,16,1,相手をバインド状態にする。水中状態の相手には、威力が2倍になる。,2026/4/10,
128,ケンタロスP,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
128,ケンタロスP,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/4/10,
128,ケンタロスP,メガホーン,むし,物理,120,85,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
128,ケンタロスP,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
128,ケンタロスP,すなあらし,いわ,変化,0,-,8,,5ターンの間すなあらし状態にする。,2026/4/10,
128,ケンタロスP,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロスP,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ドリルライナー,じめん,物理,80,95,12,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
